64815,unk,doi|body
64816,['10.1063/1.34823'],reference|body
64818,['10.1029/91JA01831'],body
64819,unk,doi
64820,unk,reference|doi|abstract|body
64821,unk,reference|doi|abstract|body
64822,unk,reference|doi
64823,['10.2113/gsecongeo.82.8.2017'],reference|abstract|body
64826,unk,reference|doi|body
64827,unk,reference|doi|abstract|body
64828,unk,doi
64830,unk,reference|doi|abstract
64831,['10.1139/p57-083'],abstract|body
64832,unk,reference|doi|abstract|body
64833,['10.1007/978-1-4614-5064-1_3'],reference|body
64834,['10.1007/BF01016429'],body
64837,['10.1143/PTPS.78.1'],body
64839,['10.1029/JC084iC08p05029'],body
64842,['10.1017/S0022112070000745'],abstract|body
64847,['10.1038/349138a0'],body
64848,['10.1002/zamm.19250050212'],reference|abstract|body
64850,['10.1130/0091-7613(1988)016<0811:PCICDB>2.3.CO;2'],body
64854,['10.1086/187073'],abstract
64855,unk,reference|doi|abstract|body
64857,['10.1017/S0022112086001222'],body
64867,['10.1088/0034-4885/19/1/306'],abstract
64872,unk,doi
64879,['10.1038/313273a0'],body
64880,unk,doi
64893,['10.1579/0044-7447(2007)36[186:IEFENC]2.0.CO;2'],abstract|body
64895,['10.1038/354212a0'],body
64904,['10.1038/310670a0'],body
64916,['10.2475/07.2010.01'],reference|abstract|body
64917,['10.1038/363051a0'],body
64918,['10.1126/science.287.5459.1799'],body
64928,unk,doi
64930,['10.1007/978-94-011-3642-6_9'],reference|body
64933,['10.1002/qj.49709540609'],body
64937,['10.2307/3514822'],reference|abstract|body
64938,['10.1038/339523a0'],body
64940,['10.1006/icar.2000.6533'],body
64951,['10.1016/j.gr.2008.09.005'],abstract|body
64967,unk,doi
64969,unk,doi
64970,['10.1086/145102'],reference
64973,['10.1126/science.194.4260.68'],body
64975,['10.1130/G23584A.1'],body
64978,unk,doi
64985,unk,doi
64987,['10.1063/1.1692853'],body
64989,['10.1029/JZ071i005p01345'],body
64990,['10.1016/0016-7061(91)90034-Q'],abstract
65002,['10.1111/j.1365-3091.1996.tb02184.x'],abstract|body
65005,['10.1144/gsjgs.156.3.0453'],body
65011,['10.1139/e89-097'],reference|abstract|body
65012,['10.1038/323134a0'],body
65016,['10.1002/esp.3290080105'],body
65017,unk,doi
65018,unk,doi
65020,['10.1017/S0022143000006328'],abstract|body
65022,['10.1098/rsta.1977.0039'],reference|body
65024,['10.1038/313118a0'],body
65025,['10.1002/qj.49711247114'],abstract|body
65034,unk,doi
65035,['10.1029/93JB00703'],body
65037,unk,reference|doi|abstract|body
65039,['10.1126/science.262.5138.1414'],body
65040,unk,doi|abstract|body
65041,unk,doi
65042,['10.1016/0025-3227(84)90134-8'],abstract
65044,['10.5194/angeo-22-4123-2004'],reference
65046,['10.1029/RS006i002p00139'],body
65047,['10.1029/GL003i008p00437'],body
65049,unk,doi
65054,['10.1029/JB077i014p02543'],body
65058,['10.1029/2000GL008532'],body
65061,['10.1180/claymin.1993.028.3.05'],abstract|body
65070,['10.1007/978-94-009-3077-3_16'],reference|body
65071,unk,reference|doi|abstract|body
65074,['10.1117/12.317145'],reference|body
65084,['10.1117/1.3251343'],body
65090,['10.1007/BF00000886'],body
65091,['10.1130/L371.1'],abstract|body
65092,unk,doi|abstract
65094,['10.1130/G30113A.1'],abstract|body
65095,['10.1143/JPSJ.67.1079'],body
65097,['10.1146/annurev.fl.13.010181.001311'],reference|abstract|body
65098,unk,doi
65099,['10.1080/00049184008702196'],abstract|body
65102,unk,doi
65106,['10.1130/0091-7613(2001)029<0111:MPLPGD>2.0.CO;2'],body
65107,unk,reference|doi|body
65108,unk,reference|doi|abstract|body
65112,['10.1007/s10584-016-1623-3'],abstract
65113,['10.1063/1.870589'],body
65114,unk,doi
65117,['10.1007/s11038-006-9100-z'],body
65118,unk,reference|doi|abstract|body
65120,['10.2136/sssaj2009.0398'],abstract|body
65121,['10.1175/JAS3770.1'],abstract|body
65122,['10.5194/npg-11-197-2004'],reference
65123,unk,reference|doi|abstract
65124,['10.1017/S001675680006831X'],abstract|body
65126,['10.1007/978-94-011-2522-2'],reference|abstract|body
65127,unk,reference|doi|abstract|body
65128,['10.1143/JPSJ.12.570'],body
65130,unk,reference|doi|abstract|body
65145,['10.1006/icar.1999.6175'],body
65155,['10.1126/science.1258410'],body
65157,unk,doi
65158,unk,doi
65161,unk,doi
65165,unk,reference|doi|body
65170,['10.1126/science.251.5000.1438'],body
65173,['10.1029/92GL02485'],body
65184,['10.1146/annurev.aa.04.090166.001231'],abstract
65186,unk,reference|doi|abstract
65188,['10.1080/03091927908242681'],body
65189,['10.1063/1.1481879'],abstract|body
65190,['10.1086/107463'],reference
65192,['10.1086/314371'],abstract|body
65193,['10.1029/2000JA004025'],body
65194,['10.1126/science.1176879'],body
65200,['10.1029/JZ072i023p05853'],body
65201,['10.1006/icar.1998.5960'],body
65202,['10.1016/j.chemgeo.2007.03.007'],abstract
65219,['10.1029/91JB00204'],body
65220,['10.1029/93JA00636'],body
65221,['10.1006/icar.2002.6897'],body
65231,unk,reference|doi|abstract
65232,['10.1029/JA073i001p00111'],body
65233,['10.1086/149122'],reference|abstract
65234,unk,doi|abstract
65237,['10.1029/1999JA900361'],body
65242,['10.1029/JZ069i019p03913'],body
65243,unk,doi
65244,['10.1086/111025'],abstract
65255,['10.1006/icar.2002.6929'],body
65256,unk,doi
65257,['10.1016/S0025-3227(98)00075-9'],abstract
65258,['10.1007/s002180050237'],body
65259,['10.1021/es301144q'],abstract|body
65260,['10.1130/L192.1'],abstract|body
65262,['10.1029/JA084iA06p02545'],body
65270,['10.1038/298427a0'],body
65273,['10.1016/0377-8398(93)90007-K'],abstract
65277,unk,doi
65279,unk,doi
65285,['10.1086/110774'],reference|abstract
65298,['10.1016/j.palaeo.2010.11.023'],abstract
65301,['10.1029/1999JE001183'],body
65302,['10.1029/JA089iA10p08941'],body
65308,unk,reference|doi
65310,['10.1016/j.palaeo.2007.03.036'],abstract
65312,['10.1029/93GL02505'],body
65314,['10.1063/1.871495'],body
65316,['10.1029/93JA02680'],body
65318,unk,doi
65321,['10.1016/0033-5894(72)90034-8'],body
65331,unk,doi
65332,unk,doi
65334,unk,doi
65335,['10.1144/gsjgs.143.6.0857'],body
65336,['10.1038/308251a0'],body
65342,['10.1364/JOSAA.14.000588'],abstract|body
65348,['10.1126/science.243.4895.1182'],body
65349,['10.1093/petrology/44.1.39'],reference|abstract|body
65351,['10.1007/s00382-011-1147-5'],body
65354,['10.1016/0022-4073(74)90094-6'],abstract|body
65355,['10.1130/0091-7613(1996)024<0103:PMUATN>2.3.CO;2'],body
65362,['10.1016/0009-2541(78)90046-3'],abstract
65364,['10.2113/gsecongeo.77.6.1578'],reference|abstract|body
65373,unk,reference|doi|abstract
65380,['10.1029/95JA03477'],body
65381,['10.3189/2015AoG70A113'],body
65382,['10.1016/S0920-5632(03)90968-6'],reference
65384,['10.1364/JOSAA.12.000366'],body
65385,['10.1073/pnas.88.22.10014'],reference|body
65387,unk,reference|doi|abstract
65390,['10.1126/science.199.4325.137'],abstract|body
65393,['10.1016/S0025-3227(97)00086-8'],abstract
65394,['10.1111/j.1525-1314.1990.tb00494.x'],abstract|body
65396,unk,doi
65397,['10.1016/j.yqres.2010.11.005'],body
65399,['10.1144/gsjgs.142.5.0815'],reference|body
65400,['10.1117/12.550581'],reference|body
65401,unk,doi|abstract
65402,unk,doi
65404,unk,reference|doi|abstract
65405,unk,reference|doi|body
65410,unk,reference|doi|abstract
65411,unk,reference|doi|abstract
65413,['10.1007/s12040-012-0220-8'],body
65415,['10.1038/349190a0'],abstract|body
65416,unk,doi
65417,['10.1063/1.1370614'],reference|body
65418,unk,reference|doi|abstract
65421,['10.1006/icar.2002.6856'],body
65423,['10.1021/es00060a015'],reference|abstract|body
65425,['10.1029/JB089iB06p04077'],body
65434,['10.1017/S0016756806002421'],reference|abstract|body
65437,['10.1016/j.gr.2010.10.004'],abstract|body
65438,['10.1007/978-3-642-76238-3_17'],abstract
65439,['10.1029/95JA02860'],body
65448,['10.1126/science.aaa3630'],body
65449,['10.1126/science.1057204'],body
65451,unk,reference|doi|abstract|body
65454,['10.1007/s007100170040'],reference|body
65456,unk,doi
65458,['10.1175/1520-0442(2004)017<0294:UIPATI>2.0.CO;2'],body
65466,unk,reference|doi|abstract|body
65467,['10.1038/220039a0'],body
65468,['10.1126/science.1097549'],body
65470,['10.1007/978-1-4020-2113-8'],body
65475,['10.1006/icar.1993.1087'],body
65478,unk,reference|doi|abstract|body
65480,unk,reference|doi|abstract
65481,['10.1111/j.1365-3091.1976.tb00051.x'],abstract|body
65484,unk,reference|doi|body
65486,['10.1103/PhysRevLett.16.410'],abstract
65493,unk,doi
65494,unk,doi
65497,['10.1146/annurev.ns.29.120179.001525'],reference|abstract|body
65499,['10.1016/S0022-1694(02)00193-2'],reference
65511,['10.1126/science.1219485'],abstract|body
65512,['10.1130/0091-7613(1979)7<274:AMFTOO>2.0.CO;2'],reference|abstract|body
65518,unk,doi
65528,unk,doi
65535,['10.1002/esp.1913'],body
65542,['10.1038/354380a0'],body
65547,unk,doi
65548,['10.1038/292703a0'],body
65549,unk,doi
65550,unk,doi
65551,['10.1130/0091-7613(1997)025<0755:DDSTAP>2.3.CO;2'],body
65552,unk,doi
65553,unk,doi
65554,unk,doi
65560,['10.1130/0016-7606(1966)77[323:HONGAF]2.0.CO;2'],reference|abstract|body
65561,['10.1016/0031-0182(85)90090-2'],abstract
65568,unk,reference|doi|abstract
65569,unk,reference|doi|abstract|body
65585,unk,doi
65594,['10.1006/icar.1999.6168'],body
65599,['10.1086/108085'],reference
65601,['10.1086/124134'],abstract
65603,unk,doi|abstract
65610,['10.1134/S0016793212080130'],body
65611,['10.1029/JA082i007p00999'],body
65617,['10.1006/icar.1996.0052'],body
65620,['10.1038/nature04045'],abstract
65621,['10.1016/0022-4073(74)90020-X'],abstract|body
65622,unk,doi
65625,unk,doi
65632,['10.1016/0022-4073(78)90020-1'],abstract|body
65634,['10.1038/340367a0'],body
65635,unk,doi
65640,['10.1007/s11434-006-2188-8'],abstract|body
65641,unk,doi
65643,['10.1006/qres.2001.2220'],body
65650,['10.1111/j.1365-3091.1984.tb00890.x'],abstract|body
65651,['10.1007/BF00391940'],body
65653,['10.1130/G20438.1'],body
65656,['10.1029/97JA03175'],body
65657,unk,doi
65658,['10.1080/0967026042000201885'],abstract|body
65659,['10.1144/gsjgs.153.4.0553'],body
65663,['10.1063/1.47408'],reference|body
65664,['10.2110/jsr.2014.36'],reference|abstract|body
65665,unk,doi
65667,unk,doi
65676,unk,reference|doi|body
65677,['10.1006/icar.2002.6888'],body
65678,['10.1016/S1350-4487(00)00090-1'],abstract
65679,unk,reference|doi
65680,unk,doi
65681,unk,reference|doi|abstract|body
65682,['10.48550/arXiv.1409.4704'],reference
65683,['10.1029/GM102p0141'],body
65684,unk,doi
65685,['10.1016/1040-6182(90)90024-X'],abstract
65686,['10.1029/JA077i025p04773'],body
65687,unk,reference|doi|body
65688,['10.5194/egusphere-egu2020-21172'],reference|body
65690,['10.1007/s11589-002-0068-0'],reference|abstract|body
65691,unk,doi
65695,unk,doi
65696,unk,doi
65698,unk,doi|abstract
65699,unk,reference|doi|abstract|body
65701,unk,doi|abstract
65702,unk,reference|doi
65703,['10.1063/1.2756788'],reference|body
65704,unk,doi
65705,['10.1017/S0016756800161217'],reference|abstract|body
65706,['10.1002/hyp.6853'],abstract|body
65707,unk,reference|doi
65708,['10.1038/287307a0'],body
65710,['10.1007/BF01397481'],reference|abstract|body
65711,['10.1130/0091-7613(1992)020<0641:CSOTAT>2.3.CO;2'],body
65715,['10.1063/1.555908'],reference|abstract|body
65717,['10.1086/145732'],reference
65718,['10.1038/362709a0'],body
65719,['10.1038/338047a0'],body
65724,unk,doi
65727,['10.1117/12.859188'],reference|body
65733,unk,doi
65735,unk,reference|doi|abstract|body
65737,['10.1103/PhysRevLett.10.146'],abstract
65738,unk,doi
65739,['10.1126/science.283.5408.1699'],abstract|body
65742,['10.2475/ajs.250.12.849'],reference|abstract|body
65756,['10.1029/JZ072i009p02429'],body
65763,['10.1038/333547a0'],body
65765,['10.1017/S0022377800020663'],body
65774,unk,doi
65775,['10.1126/science.7871425'],body
65777,unk,reference|doi|abstract
65779,unk,reference|doi|abstract|body
65782,['10.1086/190796'],reference
65789,['10.1086/627357'],reference|abstract|body
65806,['10.1002/esp.1375'],body
65813,['10.1126/science.194.4260.70'],body
65814,['10.1126/science.1108953'],body
65815,['10.1086/107968'],reference|abstract
65821,['10.1029/JA086iA07p05408'],body
65826,['10.1029/JA093iA01p00001'],body
65827,['10.1029/JB080i017p02431'],body
65830,unk,doi
65836,['10.1126/science.11538058'],body
65837,unk,doi
65840,['10.1029/96JA01006'],body
65844,['10.1006/icar.1998.6008'],body
65846,['10.1016/j.jaridenv.2013.12.003'],abstract
65849,['10.1029/97GL03228'],body
65858,['10.1029/JA092iA13p15037'],body
65861,['10.1016/0022-4073(93)90072-P'],abstract|body
65862,['10.1175/1520-0493(1984)112<0340:DBLEOM>2.0.CO;2'],reference|abstract|body
65869,['10.1117/12.672342'],reference|body
65878,['10.1130/G22424.1'],body
65883,['10.1071/PH620333'],reference|abstract
65886,['10.1126/science.1105427'],body
65890,unk,doi
65893,['10.1038/195367a0'],body
65897,['10.1086/126770'],reference|abstract
65898,['10.1126/science.266.5191.1675'],body
65903,['10.1016/S1040-6182(01)00090-8'],abstract
65910,unk,doi
65914,unk,doi
65915,['10.1086/126944'],reference|abstract
65918,unk,doi
65922,['10.1038/379141a0'],body
65925,['10.1007/978-1-4419-8491-3'],reference|abstract|body
65927,['10.1128/aem.45.2.691-697.1983'],reference|abstract|body
65933,unk,doi|abstract
65934,['10.1016/j.scitotenv.2010.08.028'],abstract
65935,['10.1139/e93-026'],reference|abstract|body
65936,['10.5194/nhess-16-2123-2016'],body
65943,unk,doi
65947,['10.1017/S0022112000001373'],body
65948,['10.1130/G37272.1'],abstract|body
65950,unk,doi
65954,unk,doi
65955,['10.1086/125919'],reference|abstract
65961,unk,doi
65964,['10.1038/257659a0'],body
65965,['10.1086/516046'],reference|abstract|body
65967,['10.1190/1.1512747'],abstract|body
65968,['10.1126/science.1157392'],body
65971,unk,doi
65972,['10.1029/2001GL013567'],body
65975,['10.1063/1.1752423'],body
65976,['10.1142/S0217979297001453'],body
65980,['10.1029/2000JA000077'],body
65983,['10.1016/B978-044452748-6.00165-6'],body
65985,['10.1017/S1743921310009981'],body
65986,['10.1086/627202'],reference|abstract|body
65988,unk,reference|doi|body
65991,['10.1017/S0016756800064347'],abstract|body
65993,unk,doi
65994,unk,doi
65998,unk,doi
66002,unk,reference|doi|body
66003,['10.1130/G23193A.1'],body
66005,['10.2475/ajs.287.5.401'],reference|abstract|body
66007,unk,reference|doi|body
66010,['10.1029/JB086iB11p10153'],body
66012,['10.1117/12.256034'],reference|body
66015,['10.1038/339038a0'],body
66016,['10.1006/icar.2001.6639'],body
66018,['10.1038/228923a0'],body
66038,unk,doi
66047,unk,doi
66057,['10.1029/JB086iB04p03087'],body
66067,['10.1063/1.871681'],body
66068,['10.1098/rsta.2014.0155'],abstract|body
66073,['10.1007/978-94-010-3284-1_6'],abstract|body
66075,unk,doi|abstract
66078,['10.1126/science.aal3496'],body
66092,['10.1002/qj.49709239303'],body
66093,['10.1029/96JE03991'],body
66097,['10.1126/science.167.3918.602'],body
66103,['10.1143/PTP.77.1402'],body
66104,['10.1130/B26011.1'],abstract|body
66106,unk,doi
66107,['10.1016/S0031-0182(00)00253-4'],abstract
66109,['10.1139/p66-156'],abstract|body
66123,['10.1126/science.1081897'],body
66129,unk,doi
66131,['10.1006/icar.1994.1108'],body
66132,['10.1029/JA085iA05p02201'],body
66137,unk,doi
66142,['10.1029/RG005i003p00305'],abstract|body
66143,unk,doi|body
66145,['10.1175/1520-0469(1976)033<0781:OTSFAO>2.0.CO;2'],reference|body
66146,unk,doi|abstract|body
66149,['10.1016/S0009-2541(99)00056-X'],abstract
66156,['10.1029/GL014i006p00632'],body
66157,['10.1007/BF00396687'],body
66159,['10.1006/icar.1996.0063'],body
66161,['10.1038/221160b0'],body
66166,['10.1029/JA076i016p03764'],body
66168,['10.1029/94GL00978'],body
66170,unk,doi|abstract
66175,['10.1016/j.gr.2011.07.019'],abstract|body
66179,unk,doi
66182,['10.1130/0091-7613(1992)020<0967:ROTFIA>2.3.CO;2'],body
66199,unk,doi
66201,['10.1029/JA090iA05p03973'],body
66205,['10.1126/science.150.3696.605'],body
66206,unk,doi
66208,['10.2475/ajs.282.8.1184'],reference|abstract|body
66210,['10.1038/257099a0'],body
66211,['10.1130/G23653A.1'],body
66212,['10.2343/geochemj.31.17'],reference|abstract|body
66215,unk,doi
66217,['10.2136/sssaj2002.0262'],abstract|body
66220,['10.1111/j.1365-246X.1926.tb05385.x'],abstract|body
66225,unk,reference|doi|abstract|body
66226,['10.1111/j.1472-4669.2007.00110.x'],abstract|body
66230,['10.1029/JB095iB09p14231'],body
66234,['10.2110/jsr.2012.38'],reference|abstract|body
66240,['10.1029/JA092iA07p07723'],body
66241,['10.1002/joc.7365'],body
66242,unk,doi
66248,unk,reference|doi|body
66251,unk,doi
66254,['10.1007/BF00480548'],abstract|body
66256,unk,reference|doi|body
66257,['10.1086/180115'],abstract
66261,unk,reference|doi|abstract|body
66262,['10.1029/JA086iA01p00037'],body
66267,unk,doi
66270,unk,reference|doi|abstract|body
66273,unk,doi|abstract
66274,unk,reference|doi|body
66276,['10.1127/ejm/4/3/0581'],reference|abstract|body
66280,unk,reference|doi|abstract|body
66282,unk,doi
66283,['10.1016/S0025-3227(01)00250-X'],abstract
66285,['10.1007/3-540-53091-6_94'],reference|body
66288,['10.1139/cjes-38-8-1129'],abstract|body
66289,unk,reference|doi|abstract|body
66290,unk,doi|abstract
66291,['10.1038/210830a0'],body
66293,['10.1109/TAP.1966.1138693'],reference|abstract|body
66295,['10.1256/qj.04.176'],abstract|body
66297,unk,reference|doi|abstract|body
66300,['10.1038/317044a0'],body
66304,unk,reference|doi|abstract|body
66319,['10.1126/science.1117569'],body
66321,['10.1086/182924'],abstract
66322,['10.1029/96JB00988'],body
66323,['10.1086/126606'],reference|abstract
66328,unk,doi
66339,['10.2475/ajs.278.9.1235'],reference|abstract|body
66342,['10.1029/2000JA000051'],body
66346,['10.1029/JA086iA10p08157'],body
66348,['10.1029/95GL03094'],body
66349,['10.1086/111301'],abstract
66350,['10.1175/1520-0469(1991)048<1690:EDACTI>2.0.CO;2'],body
66357,['10.1130/0016-7606(1986)97<1262:BAIOOI>2.0.CO;2'],reference|abstract|body
66369,['10.1016/B978-0-444-50710-5.X5000-3'],reference|abstract|body
66372,['10.1002/esp.3493'],abstract|body
66373,['10.1038/352769a0'],body
66379,['10.1016/j.geoderma.2019.01.007'],abstract
66380,['10.1103/RevModPhys.35.947'],abstract
66386,['10.1086/124460'],reference|abstract
66394,unk,reference|doi|abstract
66400,['10.1142/S0217751X05030132'],body
66401,['10.1111/j.1749-6632.1982.tb43399.x'],body
66404,['10.1086/146680'],reference|abstract
66410,unk,reference|doi|abstract|body
66412,unk,reference|doi|body
66413,unk,doi
66414,['10.1007/s001900050278'],reference|abstract|body
66425,['10.1007/3-540-57747-5_42'],reference|abstract|body
66426,['10.1111/j.1745-6584.2012.00933.x'],body
66428,['10.1007/978-94-009-9115-6_17'],reference|abstract|body
66432,unk,doi|body
66434,['10.1029/1998JA900028'],body
66442,['10.1016/j.geoderma.2007.11.018'],abstract
66446,['10.1029/2000JA000042'],body
66447,['10.1029/GL003i003p00165'],body
66455,['10.1002/(SICI)1096-9837(199603)21:3<279::AID-ESP633>3.0.CO;2-A'],abstract|body
66456,['10.2307/3515313'],reference|abstract|body
66460,['10.1029/131GM07'],body
66463,['10.1098/rsta.1982.0097'],body
66467,['10.1006/jare.1997.0342'],reference|abstract|body
66468,['10.1016/0377-8398(95)00036-4'],abstract
66473,['10.1038/264423a0'],abstract|body
66475,['10.1002/hyp.8244'],body
66477,['10.1007/978-1-4020-9217-6_19'],body
66479,unk,doi
66484,['10.1002/2013JB010657'],reference
66487,['10.1038/282451a0'],body
66490,['10.1023/A:1013131708323'],body
66497,['10.1130/G21102.1'],body
66498,['10.1139/E06-131'],abstract|body
66502,['10.1093/mnras/139.1.1'],reference
66509,unk,doi
66510,unk,doi
66514,['10.1017/S1473550404002071'],reference
66515,['10.1126/science.aaw9548'],body
66516,unk,doi
66519,['10.1029/GL008i012p01242'],body
66522,['10.1029/WR002i001p00131'],body
66523,['10.1007/3-540-51916-5_1'],reference|abstract|body
66525,unk,doi
66526,unk,doi|body
66534,unk,reference|doi|body
66536,['10.1029/JA077i010p01914'],body
66537,['10.1029/93JE00399'],body
66540,unk,doi
66544,unk,doi
66548,unk,doi
66550,unk,doi
66553,unk,doi|abstract
66554,unk,doi
66556,unk,reference|doi|abstract
66557,['10.1063/1.473768'],body
66558,['10.1086/128763'],abstract|body
66559,['10.1029/2000JA000379', '10.48550/arXiv.astro-ph/0010514'],body
66560,['10.1002/(SICI)1099-1530(199810/12)9:4<367::AID-PPP300>3.0.CO;2-Z'],abstract|body
66561,unk,reference|doi|body
66562,unk,reference|doi|abstract
66563,['10.1016/0031-0182(70)90079-9'],abstract
66564,['10.2113/gsecongeo.80.3.646'],reference|abstract|body
66565,unk,reference|doi|body
66566,['10.1063/1.2810017'],abstract|body
66567,['10.1007/BF01375465'],reference|abstract|body
66568,unk,reference|doi|abstract
66569,['10.1016/S1387-3806(01)00435-3'],abstract
66570,['10.1029/2001JA900012'],body
66571,['10.1137/S1064827596304824'],abstract|body
66572,['10.1140/epja/i2014-14104-0'],body
66573,unk,reference|doi|body
66574,unk,doi
66575,unk,reference|doi|abstract|body
66577,unk,doi
66580,['10.1126/science.269.5226.951'],reference|body
66582,['10.1017/S0016756800054996'],abstract|body
66583,unk,reference|doi|body
66584,['10.1007/BF01172880'],body
66585,unk,reference|doi|body
66586,['10.1007/978-94-010-3411-1_63'],abstract|body
66592,['10.1029/JZ068i016p04795'],body
66596,['10.1007/BF01226262'],body
66599,['10.1126/science.1104323'],body
66600,['10.1038/377129a0'],body
66601,unk,doi
66602,['10.1038/274544a0'],body
66612,['10.1038/353742a0'],body
66621,unk,reference|doi
66625,['10.1016/S0065-2199(08)60154-2'],reference|abstract|body
66630,unk,doi
66632,['10.1088/0034-4885/12/1/311'],abstract
66636,unk,doi
66637,unk,doi
66640,['10.1029/JA090iA07p06675'],body
66643,['10.1126/science.1079645'],body
66645,['10.1088/1475-7516/2021/12/028', '10.48550/arXiv.2105.03421'],body
66653,['10.1038/294414a0'],body
66659,['10.1029/JA091iA02p01701'],body
66666,['10.1016/j.chemgeo.2008.06.030'],abstract
66668,['10.1038/365320a0'],body
66669,['10.1016/j.chemgeo.2004.04.007'],abstract
66675,unk,doi
66678,['10.1146/annurev.fluid.32.1.309'],body
66679,['10.1029/96JA00563'],body
66680,['10.1038/160256b0'],body
66684,['10.1088/0022-3700/14/7/012'],abstract|body
66687,['10.1016/S0009-2541(99)00060-1'],abstract
66691,unk,reference|doi|abstract
66696,['10.1029/96RG02903'],body
66699,unk,reference|doi|body
66701,['10.3390/rs11141721'],abstract|body
66703,['10.1038/231516a0'],body
66713,['10.1002/(SICI)1099-1085(199601)10:1<43::AID-HYP298>3.0.CO;2-X'],body
66714,['10.1016/S0031-0182(03)00334-1'],abstract
66715,['10.3354/meps132157'],reference|abstract|body
66716,unk,reference|doi|body
66727,unk,doi
66730,['10.1016/j.precamres.2004.03.012'],abstract
66734,['10.1364/AO.45.005191'],body
66739,['10.1130/G31102.1'],abstract|body
66741,['10.1029/EO063i032p00601'],body
66742,unk,reference|doi|abstract
66754,['10.1038/2131214a0'],body
66758,unk,reference|doi|abstract
66762,['10.1175/1520-0469(1973)030<0726:TEOHFT>2.0.CO;2'],reference|abstract|body
66770,['10.1130/0016-7606(1959)70[1089:TIFOTP]2.0.CO;2'],reference|abstract|body
66772,['10.1007/978-3-319-15287-5'],reference|body
66774,['10.1029/JA075i034p07060'],body
66781,['10.1086/108979'],reference
66788,['10.1029/JZ072i023p06099'],body
66789,['10.1023/B:CELE.0000005720.09027.ee'],body
66792,['10.1038/256190a0'],body
66799,unk,reference|doi
66803,['10.5194/tc-10-2865-2016'],body
66804,unk,doi
66805,['10.1364/AO.44.001226'],body
66806,['10.1029/JA074i001p00115'],body
66811,unk,doi|abstract
66818,unk,doi
66822,['10.1029/98JB02787'],body
66824,['10.1029/92GL00529'],body
66827,['10.1111/j.1502-3931.1991.tb01482.x'],abstract|body
66828,unk,doi
66831,['10.1017/S0016756815001077'],body
66835,['10.1017/S0016756809990562'],abstract|body
66838,unk,reference|doi|body
66839,['10.1126/science.188.4187.462'],body
66841,['10.1007/BF00225270'],abstract
66843,unk,doi
66844,unk,reference|doi|abstract|body
66849,unk,reference|doi
66850,unk,reference|doi|body
66854,['10.1029/95JE00504'],body
66855,['10.1038/210151a0'],abstract|body
66856,['10.1007/BF03184983'],body
66857,['10.1038/195447a0'],abstract|body
66858,['10.4319/lo.1983.28.1.0165'],reference|abstract|body
66859,['10.1063/1.2778975'],reference|body
66862,unk,reference|doi|body
66863,unk,doi
66864,['10.1007/s003380050052'],reference|abstract
66865,unk,doi
66866,['10.1007/s00382-010-0950-8'],body
66867,['10.1029/JA091iA10p11217'],body
66870,unk,reference|doi
66871,['10.1073/pnas.1320328111'],abstract|body
66872,unk,reference|doi|abstract
66873,['10.1016/S0022-4073(97)00010-1'],body
66874,['10.1002/asna.200710913'],body
66875,['10.1109/TGRS.2021.3052376'],reference|abstract|body
66876,unk,reference|doi
66877,unk,reference|doi|abstract
66878,unk,reference|doi|body
66880,['10.1002/9783527617722'],reference|body
66881,unk,doi
66883,['10.1029/1999JE001025'],body
66889,['10.1029/JA086iA12p10049'],body
66890,unk,doi
66900,unk,doi
66906,unk,reference|doi|abstract|body
66912,unk,doi
66914,['10.1029/GL016i001p00001'],body
66921,unk,reference|doi|abstract|body
66925,['10.1126/science.1109098'],body
66939,['10.1038/345421a0'],body
66940,['10.1029/94JA02545'],body
66945,unk,doi
66952,unk,reference|doi|abstract
66965,['10.1016/S0009-2541(99)00118-7'],abstract
66969,['10.1029/JZ070i007p01753'],body
66971,unk,reference|doi|abstract|body
66973,unk,doi
66984,unk,doi
66986,['10.1098/rspa.2006.1773'],abstract|body
66987,unk,doi
66989,['10.4319/lo.1969.14.6.0830'],reference|body
66990,unk,doi
66992,['10.1007/BF00140253'],abstract|body
66993,['10.1017/CBO9780511564574'],reference|body
66994,unk,doi
66995,['10.1029/TC005i001p00049'],body
66996,unk,doi
67004,['10.1038/344638a0'],body
67006,['10.1130/0016-7606(1968)79[653:LAFIAL]2.0.CO;2'],reference|abstract|body
67007,['10.1111/j.0030-1299.2005.13596.x'],body
67016,['10.1029/96JB00879'],body
67017,unk,doi
67018,['10.1086/673475'],abstract
67020,unk,doi
67022,['10.1029/JA095iA11p18821'],body
67023,unk,doi
67024,['10.1038/211472a0'],abstract|body
67025,['10.1669/0883-1351(2004)019<0039:MTIOTD>2.0.CO;2'],abstract|body
67026,['10.1029/1999GL008367'],body
67029,['10.1175/1520-0442(1995)008<0172:DVOTTA>2.0.CO;2'],reference|body
67032,unk,doi|body
67041,['10.1111/j.1502-3931.1975.tb01308.x'],abstract|body
67046,['10.1029/2000JA000347'],body
67052,['10.1143/PTP.72.1118'],body
67053,['10.1098/rsta.2009.0209'],abstract|body
67060,unk,doi
67061,['10.1306/212F8B34-2B24-11D7-8648000102C1865D'],reference|abstract|body
67064,['10.1098/rsta.2000.0658'],body
67072,unk,doi
67074,['10.1007/BF02843457'],body
67075,unk,reference|doi
67077,['10.1111/j.1365-3091.2011.01248.x'],abstract|body
